host,problem,function,dimension,instance,seed,action,baseline_best,first_f,best_h1,best_h10,best_h50,best_h100
cma,bbob_f005_i71_d05,5,5,71,0,contract,-58.05139248492858,-56.93732022898389,-58.05139248492858,-58.05139248492858,-61.46641697324429,-62.42838899406996
cma,bbob_f005_i71_d05,5,5,71,0,reflect,-58.05139248492858,-52.20160582278518,-58.05139248492858,-58.05139248492858,-64.13626332996176,-64.13626332996176
de,bbob_f005_i71_d05,5,5,71,1,pass,-40.522525347653215,4.888522805423065,-40.522525347653215,-42.40912462435959,-51.576424540009754,-55.00072848674917
de,bbob_f005_i71_d05,5,5,71,1,contract,-40.522525347653215,-15.546448863461258,-40.522525347653215,-42.40912462435959,-51.576424540009754,-55.00072848674917
de,bbob_f005_i71_d05,5,5,71,1,reflect,-40.522525347653215,-36.39188390195446,-40.522525347653215,-42.40912462435959,-51.28955970345642,-55.0666195709275
pso,bbob_f005_i71_d05,5,5,71,1,pass,-66.39,-65.8310662331392,-66.39,-66.39,-66.39,-66.39
pso,bbob_f005_i71_d05,5,5,71,1,contract,-66.39,-66.08258642822656,-66.39,-66.39,-66.39,-66.39
pso,bbob_f005_i71_d05,5,5,71,1,reflect,-66.39,-37.328758198952684,-66.39,-66.39,-66.39,-66.39
cma,bbob_f005_i71_d05,5,5,71,1,pass,-58.01951765191163,-41.41656694412244,-58.01951765191163,-58.01951765191163,-58.32339749866811,-60.77968161979473
cma,bbob_f005_i71_d05,5,5,71,1,contract,-58.01951765191163,-46.802650673928376,-58.01951765191163,-58.01951765191163,-58.81220566629249,-60.6429131425781
cma,bbob_f005_i71_d05,5,5,71,1,reflect,-58.01951765191163,-44.580659831116144,-58.01951765191163,-58.01951765191163,-58.01951765191163,-58.01951765191163
de,bbob_f005_i72_d05,5,5,72,0,pass,-214.12542295777672,-185.8549840374319,-214.12542295777672,-214.12542295777672,-214.12542295777672,-219.70875852492892
de,bbob_f005_i72_d05,5,5,72,0,contract,-214.12542295777672,-198.5766815515871,-214.12542295777672,-214.12542295777672,-214.12542295777672,-222.09331663709227
de,bbob_f005_i72_d05,5,5,72,0,reflect,-214.12542295777672,-181.08757780697846,-214.12542295777672,-216.33894322739658,-216.33894322739658,-218.43471437965076
pso,bbob_f005_i72_d05,5,5,72,0,pass,-226.01,-226.01,-226.01,-226.01,-226.01,-226.01
pso,bbob_f005_i72_d05,5,5,72,0,contract,-226.01,-226.01,-226.01,-226.01,-226.01,-226.01
